osm_id,name,type
"174274496",,
"174294684",,
"174294686",,
"174347122",Технички преглед на мотор,
"174441367",,
"174441368",,
"174461590",,house
"174464025",,
"174464026",,
"174464032",Народна банка на Републик,
"174467383",,
"174471987",,
"174481178",,school
"174481179",ОУ „Димитар Миладинов“,school
"174481187",,
"174481192",,
"174495076",,
"174495084",,
"174503869",,house
"174503873",,house
"174503875",,house
"174510455",Makpetrol,roof
"174510458",Сити 5,office
"174522478",,
"174522479",Ин Такси,
"174556733",,house
"174556734",,house
"174556735",,house
"174556736",,house
"174556737",,house
"174558393",,house
"174558395",,house
"174558397",,house
"174558399",,house
"174560189",,house
"174560190",,house
"174560191",,house
"174560192",,house
"174560193",,house
"174560194",,house
"174647446",,house
"174858052",,house
"174858054",,house
"174858055",,house
"174858056",,house
"174858058",,house
"174858059",,house
"174858060",,house
"174863573",,house
"174863574",,house
"174941600",,
"174959110",Чаир,commercial
"175033052",Полска,office
"175035453",Русија,office
"175042607",,office
"175042608",,
"175060682",Босна и Херцеговина,embassy
"175068318",Скопје Север,train_station
"175094125",Факултет за земјоделски н,office
"175096962",Факултет за Ветеринарна М,university
"175097887",,
"175100445",,
"175109041",Панче Арсовски,school
"175160535",Општина Гази Баба,public
"175160538",Комерцијална банка,residential
"175160541",Млечен ресторан АНЕ,residential
"175160543",ТТК Банка,residential
"175160544",Амбуланта Авткоманда,office
"175161287",Институт за хемија,university
"175162437",Св. Архангел Михаил,church
"175162701",Институт за информатика,university
"175162702",Институт за Физика,university
"175163906",Институт за Математика,university
"175163907",Деканат на ПМФ,university
"175163909",Институт за Географија,university
"175163910",Институт за Етнологија и А,university
"175199052",,
"175199053",,dormitory
"175199054",Штала за сено,barn
"175199055",,
"175199056",,
"175199057",,dormitory
"175199058",,dormitory
"175199059",,dormitory
"175199060",,
"175199061",,
"175199062",,office
"175199063",,dormitory
"175199064",Лабораторија,university
"175199065",Штала за овци и бикови,barn
"175199066",,
"175199067",,dormitory
"175199068",,
"175199069",,dormitory
"175199071",,
"175199072",,
"175199073",,dormitory
"175199074",,
"175199075",,
"175199076",,dormitory
"175199077",,dormitory
"175199079",,dormitory
"175199080",,
"175199082",,dormitory
"175199083",Ветеринарна болница,veterinary
"175199084",,dormitory
"175199085",Ветеринарен Институт,university
"175199086",,dormitory
"175199087",,dormitory
"175199088",,dormitory
"175199090",,
"175199091",,
"175199092",,dormitory
"175199093",,
"175199094",,dormitory
"175199095",,dormitory
"175199096",Куќа,house
"175199097",,dormitory
"175199098",,dormitory
"175199099",,
"175199100",,dormitory
"175199101",Универзитетска Ветеринар,veterinary
"175199103",,dormitory
"175199104",,dormitory
"175199105",Ветеринарен Институт,university
"175199106",,dormitory
"175199107",,dormitory
"175199109",,school
"175199110",,
"175199111",,dormitory
"175199112",,dormitory
"175202007",Средно угостителско учили,school
"175202870",,school
"175207243",Дом и Дизајн,office
"175225438",,residential
"175225440",,house
"175225442",,office
"175225449",,residential
"175225453",,
"175225455",,residential
"175225457",,house
"175225459","37",residential
"175225461",,
"175225463",,
"175225465",,
"175244885",,house
"175265085",,
"175265087",,residential
"175265088",,residential
"175265089",,apartments
"175265094",,apartments
"175265096",,residential
"175265098",,
"175265099",,residential
"175265101",,residential
"175265102",,tower
"175265105",,residential
"175265106",,residential
"175265108",,residential
"175265112",,
"175265114",,residential
"175265116",,residential
"175265118",,residential
"175265119",,apartments
"175265121",,residential
"175265123",Соборен храм Свети Климен,church
"175275079",Макпетрол,roof
"175275080",,apartments
"175275081",,residential
"175275082",,residential
"175275083",,hut
"175275085",,residential
"175275086",,
"175275087",,house
"175275088",Фероинвест,company
"175275089",,house
"175275090",,apartments
"175275091",,
"175275092",CarMax,apartments
"175275094",,
"175275095",,residential
"175275096",,residential
"175275097",,apartments
"175275098",Дирекција за нафтени резе,public
"175275099",Хемпро,apartments
"175275100",,residential
"175277490",Комерцијална Банка,commercial
"175277491",Македонски Телекомуникац,commercial
"175277496",,bussiness_buildi
"175277500",,residential
"175277501",Комерцијална банка,commercial
"175277503",,apartments
"175280561",,house
"175280566",Еуростандард Банка,office
"175280568",,
"175280569",Поштенска Банка,commercial
"175280571",,
"175282382",Хотел Дувет,hotel
"175288373",ЕЛЕМ,commercial
"175288375",МЕПСО,commercial
"175292226",Жито Маркет 43,retail
"175293043",Ремедика,hospital
"175293044",Поликлиника Железара,hospital
"175388837",,house
"175388838",,house
"175388844",Поликлиника „Бит Пазар“,hospital
"175391004",Пресв. Богородица,church
"175392084",,apartments
"175392085",,apartments
"175392086",,apartments
"175407550",,
"175407554",Макпетрол,roof
"175407556",,
"175407559",Основен Суд 2,public
"175407560",,hotel
"175407561",,
"175407566",Основен суд 1,public
"175407567",МАНУ,
"175407570",,
"175413664",Хотел Континентал,hotel
"175416636",,house
"175416637",,house
"175416639",,house
"175425627",,
"175428051",,
"175428053",,
"175428054",,
"175441967",,residential
"175441968",,apartments
"175441969",,house
"175441973",,apartments
"175441974",,residential
"175441975",,
"175441977",,residential
"175441979",,house
"175441980",,
"175441981",,residential
"175441982",Полициска станица Автоком,police
"175441983",Боними,restaurant
"175441985",,apartments
"175441986",,residential
"175441987",,residential
"175441988",,
"175444947",Трговски Центар Автокоман,"marketplace;fire"
"175444949",,house
"175444950",,
"175451784",,
"175451786",,
"175451787",,
"175451794",,
"175451798",,retail
"175463390",,garages
"175463404",,warehouse
"175463419",Дојрана,restaurant
"175463421",Меркур,shop
"175463422",,garages
"175468639",,
"175468644",,
"175468646",Технички Преглед - АСУЦ,police
"175468647",,
"175468648",,
"175468883",,
"175479502",,bank
"175499652",,house
"175499654",,house
"175499655",,house
"175499656",,house
"175499657",,house
"175499658",,
"175499659",,house
"175499660",,house
"175499661",,house
"175499663",,house
"175499664",,house
"175499666",,house
"175499667",,house
"175499669",Eurosolid,house
"175499670",,house
"175499671",Македонска Пошта,house
"175499673",,house
"175499674",,
"175499676",,house
"175499677",,house
"175499678",,house
"175499679",,house
"175499680",,house
"175499681",,house
"175499682",,house
"175499683",,house
"175499685",,house
"175499686",,house
"175499687",,house
"175499688",,house
"175499689",,house
"175499690",,house
"175499691",,house
"175499692",,house
"175499694",,house
"175499695",,house
"175502767",,house
"175502768",,house
"175502769",Месна заедница Железара,townhall
"175509793",,
"175509816",,
"175513097",Општина Центар,public
"175514483",,
"175514484",Државен завод за Статисти,public
"175514485",,apartments
"175514486",,apartments
"175514487",,
"175515219",,
"175515221",,
"175515223",Венера,residential
"175516639",Поликлиника Идадија - Млин,hospital
"175518232",,
"175518239",Клуб на пратеници,social_club
"175518241",,
"175518250",,
"175519126",,
"175519128","Сала на СУГС Гимназија ""Ор",
"175520264",,
"175526214",,roof
"175671949",Св. Ѓорѓи,church
"175844480",,fuel
"175844522",,
"175884916",,school
"175888057",,
"175888061",,
"175888062",,
"175889732",,
"175889733",,
"175889736",,
"175889737",,
"175889738",,
"175890707",,roof
"175890709",,
"175890711",,
"175890713",Рамстор - Чаир,retail
"175892203",,
"175892206",,
"175892207",,
"175892209",,
"175896359",,
"175896360",,
"175896362",,
"175896363",,
"175896367",,
"175896649",,
"175896650",,
"175896656",,roof
"175896987",,
"175896989",,
"175897526",,
"175897527",,
"175898333",Трговски Центар Чаирчанка,commercial
"175898986",,school
"175901833",,
"175903376",,
"175903377",,
"175905539",Гинеколошко акушерска бол,hospital
"175905540",,
"175905541",,
"175905543",,school
"175905544",,
"175912098",Институт за медицина на тр,
"175912104",,office
"175912109",,
"175912110",,
"175917199",,
"175917711",,
"175917713",,roof
"175917717",,
"175947063",,house
"175947064",,house
"175947065",,house
"175947066",,
"175947067",,house
"175947068",,house
"175947069",,house
"175947070",,house
"176023129",,
"176033089",Македонска Пошта,office
"176033090",Министерство за образован,public
"176034070",Министерство за информати,public
"176034399",Агенција за стоковни резе,public
"176035079",,public
"176035081",,public
"176035082",MVR,public
"176036022",Социјалдемократски Сојуз,commercial
"176036026",,public
"176036027",,public
"176036707",,
"176037699",,
"176040285",Музеј на Град Скопје,museum
"176049916",Шпаркасе,office
"176049921",ЈП Градски Паркинг,public
"176049928",,
"176049936",ВМРО ДПМНЕ,
"176051516",,
"176051518",,
"176051519",,
"176051520",Кино Култура,cinema
"176051871",Спомен куќа на Мајка Терез,museum
"176051918",,
"176054221",,
"176054224",,
"176054226",,
"176054228",Хотел Бристол,hotel
"176054230",,apartments
"176055904",,
"176055905",ОУ Гоце Делчев,school
"176055907",,apartments
"176055908",,kindergarten
"176055911",,
"176057470",Паркинг „Разловечко вост,parking
"176059255",,
"176133886",,
"176133887",,restaurant
"176133888",Граве Осигурување,office
"176133890",,house
"176147403",,house
"176147404",,house
"176147406",,house
"176147410",,house
"176147412",,
"176147414",,house
"176147416",Деус,bar
"176147417",,
"176147418",,
"176147420",,
"176147422",,house
"176147424",Pepper,apartments
"176147426",Juice Bar,cafe
"176147427",,
"176147429",Правда,bar
"176147430",Хотел Амбасадор,hotel
"176147432",,
"176147434",,house
"176147435",,
"176147437",,
"176147439",,house
"176147444",,
"176147446",,
"176147447",,house
"176147448",,house
"176147449",,house
"176147450",,residential
"176147451",,
"176147458",,office
"176147459",,
"176147461",,
"176147463",C'est la vie,bar
"176147464",,house
"176147465",,
"176147468",,
"176147470",,
"176147472",,
"176147473",,
"176147477",,house
"176147478",Авто Делови,residential
"176147479",,house
"176147480",,
"176147482",,house
"176147483",,house
"176147485",Бастион,residential
"176147489",,
"176147490",,
"176147491",Sushi Ко,apartments
"176149916",,house
"176149917",,house
"176154577",,office
"176154874",,residential
